RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6418,262421,Surname6417,638,Germany,Male,27,8,247569.69272273072,3,0,1,118304.31742561351,0
6419,307849,Surname6418,447,France,Female,41,10,187831.57620978114,3,1,0,48778.12972880379,0
6420,961465,Surname6419,645,France,Male,36,5,187335.44137118376,2,1,0,149134.0377954991,0
6421,338483,Surname6420,635,Spain,Female,28,10,103818.65301629239,4,1,1,42756.81180845466,0
6422,984671,Surname6421,658,Germany,Female,34,10,142737.5597426213,1,0,0,150513.21233556792,0
6423,492551,Surname6422,670,France,Male,55,7,58204.27744750037,3,0,1,112744.4413438795,0
6424,144041,Surname6423,595,France,Female,49,10,184537.9974490772,4,0,0,195560.69744773873,0
6425,918386,Surname6424,767,France,Female,55,9,14946.16325687534,2,0,1,98711.96053289063,0
6426,370146,Surname6425,644,Spain,Female,31,10,104311.56771468795,1,0,1,55545.781917834065,0
6427,431927,Surname6426,634,Spain,Female,46,3,207840.38664386002,3,1,0,169534.62027077645,1
6428,207524,Surname6427,709,Spain,Male,45,1,244964.8984933684,4,0,1,120274.56781526588,0
6429,318306,Surname6428,651,Spain,Male,52,5,174139.65327853005,2,1,0,111996.41588315295,1
6430,644026,Surname6429,850,Spain,Male,38,1,49316.410123170535,4,1,1,29998.495205986597,0
6431,897135,Surname6430,633,Germany,Male,30,0,142768.38528243153,3,1,1,82336.74910164918,0
6432,213776,Surname6431,678,Germany,Male,28,6,140128.23097010184,1,1,1,10882.642079237705,1
6433,280494,Surname6432,590,France,Female,37,6,241441.23972443092,1,0,0,50951.39411103845,0
6434,292971,Surname6433,719,Spain,Male,38,5,210046.677512101,3,0,0,109775.69278053503,1
6435,931156,Surname6434,674,Spain,Female,40,1,12252.86736531267,1,1,1,99932.30613866904,0
6436,918731,Surname6435,622,France,Male,24,4,55023.298617400935,1,1,0,117803.63922648957,0
6437,377785,Surname6436,580,Germany,Female,50,0,210480.97995895363,4,1,0,174941.0537406061,0
6438,441678,Surname6437,545,Spain,Male,24,1,243118.00624528292,2,1,0,59422.35034975501,1
6439,368449,Surname6438,683,Spain,Female,50,4,73668.05120840277,3,0,0,138639.00438583017,0
6440,853622,Surname6439,539,Spain,Male,34,4,172682.20425016506,3,0,1,114708.73091262479,0
6441,380926,Surname6440,754,Germany,Female,56,6,76950.46139994983,4,0,0,165902.16467579914,1
6442,440401,Surname6441,548,Germany,Female,20,4,10274.201043176972,4,0,1,60793.037885099766,0
6443,336371,Surname6442,635,Spain,Female,49,10,207370.10429308703,2,1,0,198154.62322277453,1
6444,702251,Surname6443,579,Spain,Female,27,5,184712.39625201855,1,0,0,136138.6087882582,0
6445,746275,Surname6444,652,France,Female,26,1,13325.813050720697,3,1,0,17697.72687848832,0
6446,775926,Surname6445,652,France,Male,54,4,36365.53967907144,3,1,0,10881.660404479551,0
6447,224591,Surname6446,685,Germany,Female,45,7,249883.2052504076,2,0,0,174890.27270881232,1
6448,692054,Surname6447,527,France,Female,23,0,162690.32308324336,4,0,1,59710.00605027389,0
6449,630799,Surname6448,588,Spain,Female,40,10,200107.70187047246,4,1,0,55042.15917575814,0
6450,739104,Surname6449,727,Germany,Male,52,9,97156.31289072768,1,0,1,114459.99646266672,0
6451,600981,Surname6450,702,France,Female,43,6,129561.66818760031,2,1,1,42184.40145744625,0
6452,873720,Surname6451,450,Germany,Female,38,7,154970.4111060862,3,0,1,64847.12604868507,1
6453,366909,Surname6452,680,Spain,Male,49,10,201505.14625742522,1,1,1,108057.85711889269,1
6454,251426,Surname6453,567,France,Male,41,4,84726.60165969525,1,0,1,196556.93197704456,0
6455,386073,Surname6454,602,France,Female,21,3,168065.69835408547,2,0,1,39105.99159832159,0
6456,259892,Surname6455,631,France,Female,38,0,193914.45321196964,1,1,1,17969.512435610013,0
6457,211576,Surname6456,774,Spain,Male,42,8,201283.14123284194,3,0,1,144527.13743616338,1
6458,522739,Surname6457,566,Germany,Female,40,1,124810.2881392903,3,1,0,127081.17934019511,0
6459,695376,Surname6458,537,France,Female,33,10,118340.95360191213,3,1,0,69525.89290110234,1
6460,177525,Surname6459,686,Germany,Female,42,4,26133.207687749655,4,0,0,63085.4915178321,0
6461,113780,Surname6460,647,Germany,Male,39,6,124431.26520391878,1,0,0,174892.6971678952,0
6462,368733,Surname6461,746,Germany,Female,18,7,175483.35824763367,1,1,0,71051.05929613145,0
6463,980096,Surname6462,621,Spain,Female,24,10,230146.99678577174,3,0,1,122667.37383701096,0
6464,544709,Surname6463,746,Spain,Male,41,9,31299.896299394142,4,1,1,90818.9140737509,0
6465,204188,Surname6464,651,France,Male,45,3,242221.32540811115,2,1,1,110210.0995409039,1
6466,717614,Surname6465,692,France,Male,30,9,58518.096530466966,3,0,0,178749.56553499727,0
6467,927385,Surname6466,779,Germany,Female,45,0,43966.48104172568,2,1,1,95058.11606640933,0
6468,690073,Surname6467,636,Germany,Female,43,6,28629.41972524935,3,0,0,166834.090100623,0
6469,643597,Surname6468,733,Germany,Male,36,9,247534.11001881422,2,1,0,124417.18869504146,1
6470,678483,Surname6469,600,Spain,Female,42,10,140254.6281671881,4,0,0,79069.38758890009,0
6471,125901,Surname6470,668,Spain,Male,42,10,67649.99458338183,2,0,1,14723.352771442285,1
6472,778936,Surname6471,534,France,Female,46,8,79383.54713297846,1,0,0,136812.98832757017,0
6473,524724,Surname6472,609,Germany,Female,47,0,237567.79424487884,2,0,1,142342.6834004331,1
6474,567927,Surname6473,565,Germany,Female,27,0,224992.11610386075,4,0,1,198660.9761212794,0
6475,649752,Surname6474,747,Spain,Female,30,6,87495.89549076333,1,0,1,145096.97183676282,0
6476,378404,Surname6475,789,France,Female,52,8,15896.363537127367,3,1,1,165750.5139830119,0
6477,749285,Surname6476,621,Germany,Female,46,4,208380.601772969,2,0,0,41789.66671116406,1
6478,397584,Surname6477,588,Germany,Male,44,3,228605.53117003394,4,0,0,154958.20430733854,0
6479,457226,Surname6478,544,France,Female,45,5,209383.32965507996,4,0,1,76877.0759094592,0
6480,992015,Surname6479,671,Germany,Male,49,8,228244.81955721616,2,1,0,196199.86088922914,1
6481,680971,Surname6480,601,Spain,Female,39,1,143975.50774567417,4,1,0,95829.45983769424,0
6482,486350,Surname6481,606,France,Male,34,4,209914.7140231217,3,0,1,98319.31760464485,0
6483,272502,Surname6482,780,Germany,Male,43,3,235977.97503714252,4,1,1,104529.69307109308,0
6484,607994,Surname6483,626,Germany,Female,37,2,222475.8089199094,3,1,1,68477.7360249637,0
6485,780465,Surname6484,696,Spain,Female,53,4,146794.03810250634,2,0,1,82127.90609326445,1
6486,702772,Surname6485,654,Spain,Female,53,6,186632.75499862857,4,0,0,84542.11536436233,0
6487,874107,Surname6486,541,Spain,Male,46,10,180325.73843486916,2,1,0,107464.27137313272,0
6488,954741,Surname6487,502,Germany,Female,25,2,200741.15874024888,1,0,0,36844.359554485185,0
6489,932359,Surname6488,689,Germany,Female,27,2,57212.43558952094,1,0,0,123533.29594293002,0
6490,306486,Surname6489,786,Germany,Female,24,5,544.5269726444824,2,0,1,112413.63690605527,0
6491,929378,Surname6490,675,France,Female,39,4,127474.8988363128,2,0,1,196628.62182235118,0
6492,549777,Surname6491,699,Spain,Male,47,2,191387.71411708253,3,0,0,176142.73911516686,0
6493,241449,Surname6492,577,France,Female,34,0,31280.605567721443,3,1,0,97875.04778731431,0
6494,677880,Surname6493,731,Spain,Male,31,9,133196.80876682335,1,0,1,142635.21070653907,0
6495,238419,Surname6494,730,Germany,Male,39,1,78602.246025988,4,1,1,134566.70827134297,1
6496,395920,Surname6495,594,France,Female,30,2,209560.059405238,1,1,1,54621.447187381484,0
6497,680086,Surname6496,693,France,Female,40,3,25063.504877178955,4,0,0,73263.09677430427,0
6498,235370,Surname6497,508,Spain,Male,35,4,211973.51056586314,3,1,1,16350.122031009454,1
6499,956636,Surname6498,707,France,Female,31,9,152691.80088043603,3,1,1,28186.714462358363,1
6500,972639,Surname6499,604,France,Male,39,8,229861.1706541132,3,0,0,68833.13970550676,0
6501,986788,Surname6500,551,Germany,Male,46,3,233906.66986980455,4,0,0,157839.10137106408,0
6502,548377,Surname6501,682,Spain,Female,22,8,202219.34540271093,3,0,1,145985.0792007772,0
6503,947084,Surname6502,508,France,Female,39,4,132527.53868630918,4,1,1,193204.92834109053,0
6504,591830,Surname6503,677,Germany,Female,18,2,35639.74867196642,4,0,0,79642.39528244542,0
6505,343767,Surname6504,559,France,Male,35,6,56355.96927828382,4,1,0,75144.61564360722,0
6506,645210,Surname6505,542,Germany,Male,44,7,104437.96713356562,4,1,1,29560.71956038291,0
6507,527244,Surname6506,654,France,Female,48,8,182255.35396082242,3,1,0,159649.08802868574,1
6508,604677,Surname6507,636,Germany,Female,32,8,136213.55909441167,3,1,1,41431.338487685156,1
6509,513532,Surname6508,766,Germany,Male,32,5,109575.52474051253,1,0,0,191141.39201579007,0
6510,963428,Surname6509,547,Spain,Male,35,8,119383.59034480924,3,0,1,70000.12242123975,0
6511,510184,Surname6510,760,Germany,Female,26,2,185371.64209662416,4,0,0,132980.1357606636,0
6512,916698,Surname6511,558,France,Male,39,1,8589.108668033723,2,0,1,95584.82527559847,0
6513,618895,Surname6512,723,Germany,Female,27,4,110657.73425589375,4,0,0,52590.047015891185,1
6514,326817,Surname6513,738,Germany,Male,43,6,143175.78894229356,2,0,0,96639.6709035136,1
6515,517216,Surname6514,675,France,Female,30,10,147178.34036557062,4,1,1,71931.36396184802,0
6516,102866,Surname6515,586,France,Female,34,6,154671.77618275667,2,1,1,128836.37546926882,0
6517,212669,Surname6516,528,Germany,Male,42,10,13362.348841385152,2,0,0,114725.60453172523,0
6518,892330,Surname6517,493,France,Male,44,5,139486.97730760404,1,0,0,25713.210154438966,0
6519,380539,Surname6518,798,Germany,Female,43,2,137637.35057297262,2,0,1,23707.051710020827,0
6520,794379,Surname6519,626,Germany,Female,40,5,213713.4630456597,1,1,0,193395.55757508366,0
6521,366150,Surname6520,561,Germany,Female,27,0,190019.27213867154,4,1,0,67284.17901368477,1
6522,789753,Surname6521,558,France,Female,37,2,7806.666690734682,4,1,0,27203.06246643795,0
6523,897388,Surname6522,663,Spain,Male,36,1,138978.841003986,2,0,1,44549.32656560362,1
6524,543258,Surname6523,618,Spain,Female,33,3,172736.02547934194,4,0,1,39351.70906652868,0
6525,589415,Surname6524,496,Germany,Male,38,7,145035.8071260721,3,1,0,49881.219060461524,0
6526,457820,Surname6525,719,Germany,Male,29,2,169092.30439847292,3,0,0,18906.802470989824,1
6527,746012,Surname6526,676,France,Female,37,5,29163.996204736668,3,0,0,47561.903602466846,1
6528,687189,Surname6527,797,Spain,Male,35,9,42310.46783616782,4,1,1,188856.82956851093,0
6529,993659,Surname6528,741,Spain,Male,33,0,145684.30866219444,3,0,1,118689.00690782772,0
6530,824857,Surname6529,402,Spain,Female,26,3,200171.39517347384,1,1,0,71799.85948743406,0
6531,588029,Surname6530,763,France,Female,26,4,6497.234545763675,4,1,1,160007.90892645216,0
6532,741480,Surname6531,746,France,Female,51,4,109060.06001005045,3,1,0,180211.0241578106,0
6533,272646,Surname6532,591,France,Female,39,0,248013.43635569385,4,0,0,23439.125299319363,0
6534,393561,Surname6533,615,Germany,Female,56,8,191436.44087216348,3,1,1,75418.74443109984,1
6535,450164,Surname6534,682,France,Male,56,4,112546.62591692108,1,0,0,165535.90935596824,1
6536,445783,Surname6535,568,Germany,Female,50,8,24510.10684543456,2,0,1,125354.82689356762,0
6537,558222,Surname6536,630,Germany,Female,25,6,89795.64230123923,1,0,0,139633.68913170882,1
6538,194881,Surname6537,730,Germany,Male,52,4,38607.19159266271,2,0,0,116317.62076972281,0
6539,342934,Surname6538,691,Germany,Female,36,8,230194.7340436121,3,0,0,25617.93553001617,0
6540,232659,Surname6539,596,France,Female,35,4,171411.09589681818,1,1,0,171650.65111556774,1
6541,745976,Surname6540,731,France,Female,33,9,213924.37944621587,2,0,1,55287.597045039474,1
6542,601323,Surname6541,674,Spain,Male,34,8,224366.13086600226,1,1,1,29611.89620852853,0
6543,739872,Surname6542,671,Spain,Female,41,4,151722.45874253896,4,0,0,74505.47755905215,1
6544,810070,Surname6543,608,Germany,Female,60,0,1649.594130447879,2,0,0,151612.58005599008,0
6545,972999,Surname6544,649,Spain,Female,21,6,139018.01710019668,3,1,0,177191.27813422936,0
6546,847108,Surname6545,588,Spain,Female,57,4,200623.75032826271,4,0,0,133595.40858335578,0
6547,962318,Surname6546,494,Spain,Female,53,4,78622.42993013977,3,1,1,78037.72006337352,0
6548,841184,Surname6547,627,Germany,Male,36,5,231937.8809931051,3,0,0,148354.07967063654,0
6549,915864,Surname6548,640,Spain,Female,33,5,249204.79864997594,4,1,1,155638.76288855766,0
6550,279689,Surname6549,660,France,Female,24,6,137315.72508631647,2,1,1,185376.67275845027,1
6551,434517,Surname6550,746,Germany,Female,28,7,132810.27798707303,4,0,1,32538.676059535952,0
6552,265289,Surname6551,597,France,Female,31,0,163797.3287157773,3,1,0,36646.02195407121,0
6553,383028,Surname6552,620,Germany,Female,36,9,141584.69945551595,1,0,0,92916.20316432333,1
6554,367598,Surname6553,711,France,Male,37,10,40113.98729946728,2,1,0,74697.35485920282,0
6555,699248,Surname6554,589,Spain,Male,45,2,67777.21930626956,1,1,0,156726.92775133485,0
6556,202421,Surname6555,662,Germany,Female,44,5,50447.19525723035,2,0,1,121781.43940429408,0
6557,338245,Surname6556,617,France,Female,40,0,18031.358129493634,2,1,0,28242.531933002894,0
6558,667906,Surname6557,630,Germany,Male,37,4,35097.28610400914,1,0,0,111569.43720276379,1
6559,147111,Surname6558,710,France,Male,49,4,243081.8058457308,3,0,0,64256.473771912024,1
6560,532829,Surname6559,620,Spain,Male,46,9,138745.06881022328,4,0,1,87387.8781029226,0
6561,316750,Surname6560,713,Germany,Female,42,8,31475.858977361215,1,0,1,25473.14205435843,1
6562,220592,Surname6561,493,Germany,Male,33,10,178273.8126118891,3,1,0,16655.935711149465,0
6563,334000,Surname6562,535,France,Female,49,1,119196.97793330802,1,1,0,193398.09081444377,0
6564,880277,Surname6563,464,France,Female,46,6,56167.79970689792,4,1,1,150926.8492187398,0
6565,422137,Surname6564,556,Spain,Male,35,8,235892.59282904307,4,1,1,134105.9803360232,0
6566,228652,Surname6565,798,France,Female,18,7,56135.78955698695,2,0,0,138503.75056842528,1
6567,608069,Surname6566,648,France,Female,38,0,24397.443914456835,1,1,0,131153.48567886278,0
6568,702960,Surname6567,592,France,Male,31,0,51443.19466628841,1,1,1,82062.50138386653,0
6569,874639,Surname6568,712,Spain,Female,45,1,227982.08294402855,2,1,0,104581.28590167905,0
6570,952557,Surname6569,723,Spain,Male,40,0,214448.95144965433,3,0,1,185801.0458716906,0
6571,317516,Surname6570,552,Germany,Male,21,7,223581.15580448584,3,1,0,80458.66472168632,1
6572,479653,Surname6571,849,Spain,Male,40,6,229044.73194023286,2,1,0,46325.28954783044,0
6573,161602,Surname6572,672,France,Female,55,5,19374.668114415046,3,1,0,20288.62087767796,0
6574,303117,Surname6573,682,Germany,Male,36,1,177833.02145212475,3,0,0,59489.00003242041,0
6575,337069,Surname6574,689,Spain,Male,37,10,166130.30641799714,3,1,1,34911.02450307016,0
6576,666510,Surname6575,689,Spain,Female,34,8,248227.09474529978,2,1,1,133680.56460868116,1
6577,935655,Surname6576,600,France,Male,38,0,178668.5552347154,4,1,1,54946.059107070796,0
6578,341084,Surname6577,819,France,Female,53,0,198007.8529362442,2,0,0,73131.19169992741,1
6579,342318,Surname6578,627,Spain,Female,48,1,178746.6197117098,1,0,0,28183.872242583817,0
6580,689621,Surname6579,726,Germany,Male,32,6,155145.44697117174,1,0,0,92751.42743486784,0
6581,808092,Surname6580,612,France,Male,37,9,138255.85505671153,1,0,0,191418.25414659455,0
6582,484794,Surname6581,597,Spain,Female,37,0,242315.10690257457,3,0,0,93399.99074494306,1
6583,149420,Surname6582,802,Spain,Male,42,2,234085.5138596242,1,0,1,152725.12719499995,1
6584,699792,Surname6583,641,France,Female,42,9,109462.54097148156,3,0,0,118304.06017793516,0
6585,626750,Surname6584,647,Germany,Male,37,7,71038.46874792057,3,1,0,70356.39233949332,1
6586,371604,Surname6585,672,Germany,Female,25,6,127267.33992338169,3,0,0,188867.90995311347,0
6587,723607,Surname6586,850,Germany,Male,36,7,186528.6472196042,1,1,0,108457.74855561423,1
6588,880962,Surname6587,823,France,Male,34,5,100236.92990104643,1,0,0,156687.67890864462,0
6589,764635,Surname6588,752,France,Female,29,7,134307.73752066927,1,0,1,33270.30508359316,0
6590,768629,Surname6589,850,France,Male,45,4,74676.47754635726,3,1,1,53062.84172032812,0
6591,753881,Surname6590,574,Germany,Male,38,8,106926.09209854109,3,0,1,96078.15201992869,1
6592,222672,Surname6591,702,Germany,Female,27,9,239323.8497264169,4,0,0,156204.20518631674,1
6593,559158,Surname6592,656,France,Female,57,10,53714.59229335152,4,0,1,165003.0552424896,0
6594,435064,Surname6593,508,France,Female,42,0,247183.60801312828,2,0,0,195787.76772627598,1
6595,613953,Surname6594,687,France,Male,45,6,53884.97083752955,2,1,0,190639.93499929097,0
6596,908985,Surname6595,610,Germany,Male,48,5,79808.99547444226,3,0,1,90337.30072884508,1
6597,517582,Surname6596,772,Spain,Female,33,7,21791.245577208214,2,0,0,111063.33463126207,0
6598,144036,Surname6597,618,Spain,Female,43,1,188023.87222964305,4,1,1,14841.212582231226,0
6599,248441,Surname6598,613,Germany,Male,18,0,4408.62144978102,4,1,1,102962.15968159112,0
6600,242867,Surname6599,772,France,Female,47,0,196960.22578964377,3,0,0,17019.847709710695,1
6601,170021,Surname6600,644,France,Female,37,1,144283.3200511437,2,0,0,12505.659573084082,0
6602,469349,Surname6601,743,France,Female,43,4,187191.78181340767,3,0,1,115669.81789636854,0
6603,561370,Surname6602,683,France,Male,37,6,195780.116020164,2,1,1,180541.9058488251,0
6604,785503,Surname6603,685,Germany,Male,56,8,31095.56186525708,3,1,1,193338.6448007371,0
6605,522641,Surname6604,630,Spain,Female,50,3,5347.838360657026,4,1,0,149448.62800341082,0
6606,974641,Surname6605,690,Spain,Male,18,8,42191.62046534353,1,1,1,152011.12776918474,0
6607,437283,Surname6606,639,Germany,Male,43,10,96016.88659458271,2,0,1,93955.46472496838,0
6608,860592,Surname6607,585,France,Female,35,2,18329.110485100166,3,1,0,117645.7540390866,0
6609,629656,Surname6608,641,Spain,Male,43,5,114184.89269509408,4,1,0,120980.96970304742,0
6610,759981,Surname6609,753,Germany,Female,43,8,71272.34329650334,4,0,1,23275.05567368424,0
6611,683117,Surname6610,692,France,Male,30,10,90958.74395218967,4,0,1,18669.522000780547,0
6612,491180,Surname6611,711,Spain,Female,36,0,235091.85393720804,1,0,1,37629.05035524156,1
6613,553510,Surname6612,650,Germany,Female,27,3,181067.68053576956,3,1,1,161006.14778035434,0
6614,901151,Surname6613,494,Spain,Female,52,4,164539.99685227431,1,0,1,116630.49545060158,1
6615,653515,Surname6614,552,Spain,Male,41,10,163391.30060954267,3,0,0,122334.75953221812,0
6616,733718,Surname6615,626,Germany,Female,42,5,138845.2477874561,4,1,0,76352.52927247816,0
6617,500782,Surname6616,559,Germany,Male,41,10,128245.10887505191,3,1,0,175023.1156357046,0
6618,112306,Surname6617,608,Spain,Female,27,7,220538.13823286578,4,1,0,193063.7848177957,1
6619,678110,Surname6618,605,Spain,Male,44,1,18750.481905914163,3,0,0,50597.27879503737,0
6620,124042,Surname6619,607,Germany,Female,55,5,72130.00264968767,2,0,0,69849.86051647268,0
6621,508302,Surname6620,764,France,Female,22,6,26031.784410453394,1,1,1,72342.26019089419,0
6622,772747,Surname6621,645,France,Male,38,5,2763.213263919373,1,0,1,192934.95733058004,0
6623,713712,Surname6622,724,France,Female,45,3,3466.7678612780583,1,0,1,108389.2388939358,1
